+8.5906000E+00	+9.9974389E-01	+1.6089574E+02
+8.5948000E+00	+9.9973919E-01	+1.5855535E+02
+8.5990000E+00	+9.9973566E-01	+1.5621663E+02
+8.6032000E+00	+9.9973337E-01	+1.5387957E+02
+8.6074000E+00	+9.9973240E-01	+1.5154419E+02
+8.6116000E+00	+9.9973281E-01	+1.4921046E+02
+8.6158000E+00	+9.9973465E-01	+1.4687839E+02
+8.6200000E+00	+9.9973799E-01	+1.4454797E+02
+8.6242000E+00	+9.9974289E-01	+1.4221918E+02
+8.6284000E+00	+9.9974938E-01	+1.3989204E+02
+8.6326000E+00	+9.9975752E-01	+1.3756652E+02
+8.6368000E+00	+9.9976734E-01	+1.3524262E+02
+8.6410000E+00	+9.9977888E-01	+1.3292034E+02
+8.6452000E+00	+9.9979216E-01	+1.3059966E+02
+8.6494000E+00	+9.9980721E-01	+1.2828057E+02
+8.6536000E+00	+9.9982405E-01	+1.2596307E+02
+8.6578000E+00	+9.9984269E-01	+1.2364714E+02
+8.6620000E+00	+9.9986312E-01	+1.2133277E+02
+8.6662000E+00	+9.9988535E-01	+1.1901996E+02
+8.6704000E+00	+9.9990937E-01	+1.1670869E+02
+8.6746000E+00	+9.9993516E-01	+1.1439896E+02
+8.6788000E+00	+9.9996270E-01	+1.1209074E+02
+8.6830000E+00	+9.9999195E-01	+1.0978402E+02
+8.6872000E+00	+1.0000000E+00	+1.0747880E+02
+8.6914000E+00	+1.0000000E+00	+1.0517506E+02
+8.6956000E+00	+1.0000000E+00	+1.0287279E+02
+8.6998000E+00	+1.0000000E+00	+1.0057197E+02
+8.7040000E+00	+1.0000000E+00	+9.8272582E+01
+8.7082000E+00	+1.0000000E+00	+9.5974622E+01
+8.7124000E+00	+1.0000000E+00	+9.3678072E+01
+8.7166000E+00	+1.0000000E+00	+9.1382917E+01
+8.7208000E+00	+1.0000000E+00	+8.9089141E+01
+8.7250000E+00	+1.0000000E+00	+8.6796731E+01
+8.7292000E+00	+1.0000000E+00	+8.4505670E+01
+8.7334000E+00	+1.0000000E+00	+8.2215943E+01
+8.7376000E+00	+1.0000000E+00	+7.9927537E+01
+8.7418000E+00	+1.0000000E+00	+7.7640435E+01
+8.7460000E+00	+1.0000000E+00	+7.5354624E+01
+8.7502000E+00	+1.0000000E+00	+7.3070088E+01
+8.7544000E+00	+1.0000000E+00	+7.0786815E+01
+8.7586000E+00	+1.0000000E+00	+6.8504791E+01
+8.7628000E+00	+1.0000000E+00	+6.6224002E+01
+8.7670000E+00	+1.0000000E+00	+6.3944437E+01
+8.7712000E+00	+1.0000000E+00	+6.1666084E+01
+8.7754000E+00	+1.0000000E+00	+5.9388935E+01
+8.7796000E+00	+1.0000000E+00	+5.7112979E+01
+8.7838000E+00	+1.0000000E+00	+5.4838210E+01
+8.7880000E+00	+1.0000000E+00	+5.2564621E+01
+8.7922000E+00	+1.0000000E+00	+5.0292210E+01
+8.7964000E+00	+1.0000000E+00	+4.8020973E+01
+8.8006000E+00	+1.0000000E+00	+4.5750912E+01
+8.8048000E+00	+1.0000000E+00	+4.3482028E+01
+8.8090000E+00	+1.0000000E+00	+4.1214329E+01
+8.8132000E+00	+1.0000000E+00	+3.8947822E+01
+8.8174000E+00	+1.0000000E+00	+3.6682518E+01
+8.8216000E+00	+1.0000000E+00	+3.4418431E+01
+8.8258000E+00	+1.0000000E+00	+3.2155580E+01
+8.8300000E+00	+1.0000000E+00	+2.9893986E+01
+8.8342000E+00	+1.0000000E+00	+2.7633671E+01
+8.8384000E+00	+1.0000000E+00	+2.5374662E+01
+8.8426000E+00	+1.0000000E+00	+2.3116987E+01
+8.8468000E+00	+1.0000000E+00	+2.0860679E+01
+8.8510000E+00	+1.0000000E+00	+1.8605769E+01
+8.8552000E+00	+1.0000000E+00	+1.6352291E+01
+8.8594000E+00	+1.0000000E+00	+1.4100276E+01
+8.8636000E+00	+1.0000000E+00	+1.1849758E+01
+8.8678000E+00	+1.0000000E+00	+9.6007665E+00
+8.8720000E+00	+1.0000000E+00	+7.3533290E+00
+8.8762000E+00	+1.0000000E+00	+5.1074692E+00
+8.8804000E+00	+1.0000000E+00	+2.8632060E+00
+8.8846000E+00	+1.0000000E+00	+6.2055314E-01
+8.8888000E+00	+1.0000000E+00	-1.6204819E+00
+8.8930000E+00	+1.0000000E+00	-3.8598980E+00
+8.8972000E+00	+1.0000000E+00	-6.0977006E+00
+8.9014000E+00	+9.9995288E-01	-8.3339017E+00
+8.9056000E+00	+9.9986620E-01	-1.0568520E+01
+8.9098000E+00	+9.9978198E-01	-1.2801580E+01
+8.9140000E+00	+9.9970094E-01	-1.5033110E+01
+8.9182000E+00	+9.9962372E-01	-1.7263145E+01
+8.9224000E+00	+9.9955086E-01	-1.9491722E+01
+8.9266000E+00	+9.9948280E-01	-2.1718882E+01
+8.9308000E+00	+9.9941990E-01	-2.3944664E+01
+8.9350000E+00	+9.9936240E-01	-2.6169112E+01
+8.9392000E+00	+9.9931047E-01	-2.8392268E+01
+8.9434000E+00	+9.9926418E-01	-3.0614171E+01
+8.9476000E+00	+9.9922352E-01	-3.2834861E+01
+8.9518000E+00	+9.9918841E-01	-3.5054374E+01
+8.9560000E+00	+9.9915871E-01	-3.7272746E+01
+8.9602000E+00	+9.9913423E-01	-3.9490005E+01
+8.9644000E+00	+9.9911472E-01	-4.1706181E+01
+8.9686000E+00	+9.9909993E-01	-4.3921299E+01
+8.9728000E+00	+9.9908956E-01	-4.6135379E+01
+8.9770000E+00	+9.9908331E-01	-4.8348441E+01
+8.9812000E+00	+9.9908087E-01	-5.0560500E+01
+8.9854000E+00	+9.9908191E-01	-5.2771567E+01
+8.9896000E+00	+9.9908612E-01	-5.4981655E+01
+8.9938000E+00	+9.9909319E-01	-5.7190770E+01
